state,world,score,Res_Type
Ohio,sauces,0.00040436279649743974,Pakistani
Ohio,glad,0.000330983428105136,Pakistani
Ohio,spiciness,0.0003034014757630414,Pakistani
Ohio,raita,0.0003034014757630414,Pakistani
Ohio,paratha,0.0003034014757630414,Pakistani
Ohio,incredible,0.0003034014757630414,Pakistani
Ohio,chutney,0.00029063575998253483,Pakistani
Ohio,tea,0.00021481773563926485,Pakistani
Ohio,vegan,0.00020218139824871987,Pakistani
Ohio,aloo,0.00020218139824871987,Pakistani
Ohio,grill,0.0001769087234676299,Pakistani
Ohio,mild,0.00016427238607708488,Pakistani
Ohio,pudding,0.00016427238607708488,Pakistani
Ohio,filling,0.00016427238607708488,Pakistani
Ohio,leftovers,0.00016427238607708488,Pakistani
Ohio,basmati,0.00015163604868653988,Pakistani
Ohio,chai,0.00015163604868653988,Pakistani
Ohio,yummy,0.0001389997112959949,Pakistani
Ohio,takeout,0.0001389997112959949,Pakistani
Ohio,white,0.0001389997112959949,Pakistani
Ohio,generous,0.0001389997112959949,Pakistani
Ohio,prepared,0.0001389997112959949,Pakistani
Ohio,limited,0.00012636337390544992,Pakistani
Ohio,salt,0.00012636337390544992,Pakistani
Ohio,yogurt,0.00012636337390544992,Pakistani
Ohio,potato,0.00012636337390544992,Pakistani
Nevada,fashion,0.0007768805013752024,Pakistani
Nevada,thali,0.0006555135667954376,Pakistani
Nevada,groupon,0.0005754670380557055,Pakistani
Nevada,kofta,0.0005526879092588983,Pakistani
Nevada,feast,0.0005179203342501349,Pakistani
Nevada,overpriced,0.0005059772702649876,Pakistani
Nevada,ambience,0.00047914005077092265,Pakistani
Nevada,surprisingly,0.0004316002785417791,Pakistani
Nevada,discount,0.0004316002785417791,Pakistani
Nevada,dirty,0.00042415583733822426,Pakistani
Nevada,expensive,0.00041731552809080353,Pakistani
Nevada,daal,0.0004086739490601823,Pakistani
Nevada,waste,0.0004086739490601823,Pakistani
Nevada,coupon,0.0004086739490601823,Pakistani
Nevada,surprised,0.0003984494229540895,Pakistani
Nevada,veg,0.00039413133208575894,Pakistani
Nevada,tasteless,0.00038921328481922123,Pakistani
Nevada,worst,0.0003786752014157291,Pakistani
Nevada,horrible,0.0003727430085699547,Pakistani
Nevada,saffron,0.00036975262057826016,Pakistani
Nevada,gobi,0.0003598898013778873,Pakistani
Nevada,pricey,0.0003598898013778873,Pakistani
Nevada,mint,0.00034703659418581985,Pakistani
Arizona,sangria,0.000711304,Spanish
Arizona,frita,0.000550882,Spanish
Arizona,crab,0.000510632,Spanish
Arizona,asparagus,0.00050392,Spanish
Arizona,valenciana,0.00045179,Spanish
Arizona,cauliflower,0.00045179,Spanish
Arizona,pernil,0.000436762,Spanish
Arizona,peppers,0.000414026,Spanish
Arizona,tenderloin,0.000399661,Spanish
Wisconsin,crostini,0.002035594,Spanish
Wisconsin,brisket,0.001163197,Spanish
Wisconsin,baguette,0.00091784,Spanish
Wisconsin,crepe,0.00072116,Spanish
Wisconsin,cake,0.000691794,Spanish
Wisconsin,guacamole,0.0006556,Spanish
Wisconsin,margarita,0.000649508,Spanish
Wisconsin,crab,0.000598798,Spanish
Wisconsin,lemon,0.000519606,Spanish
Wisconsin,octopus,0.000405534,Spanish
Wisconsin,beans,0.00039052,Spanish
Wisconsin,sangria,0.000357824,Spanish
Wisconsin,sausage,0.000338451,Spanish
Wisconsin,salsa,0.000338451,Spanish
Wisconsin,tomatoes,0.000338451,Spanish
Wisconsin,olives,0.000338451,Spanish
Wisconsin,saffron,0.000338451,Spanish
Wisconsin,seafood,0.000333969,Spanish
Wisconsin,chicken,0.000322042,Spanish
Wisconsin,cocktails,0.000262404,Spanish
Wisconsin,mango,0.000260347,Spanish
Pennsylvania,morcilla,0.005302459,Spanish
Pennsylvania,ribs,0.001273499,Spanish
Pennsylvania,charcuterie,0.001227015,Spanish
Pennsylvania,oxtail,0.001186669,Spanish
Pennsylvania,bacalao,0.001007905,Spanish
Pennsylvania,bruschetta,0.000964083,Spanish
Pennsylvania,platter,0.000897238,Spanish
Pennsylvania,churros,0.000868294,Spanish
Pennsylvania,mushroom,0.000839351,Spanish
Pennsylvania,tartare,0.000832617,Spanish
Pennsylvania,montadito,0.00077751,Spanish
Pennsylvania,pintxos,0.00077751,Spanish
Pennsylvania,escabeche,0.000712717,Spanish
Pennsylvania,mallorca,0.000712717,Spanish
Pennsylvania,gin,0.000701152,Spanish
Pennsylvania,artichoke,0.000694636,Spanish
Pennsylvania,montaditos,0.000647925,Spanish
Pennsylvania,churro,0.000613508,Spanish
Pennsylvania,iberico,0.000569686,Spanish
Pennsylvania,peppers,0.000556872,Spanish
Pennsylvania,sangria,0.000518221,Spanish
Pennsylvania,octopus,0.000518221,Spanish
Pennsylvania,gazpacho,0.000492034,Spanish
Pennsylvania,chili,0.000482042,Spanish
Pennsylvania,croquetas,0.000452458,Spanish
Pennsylvania,salami,0.00043822,Spanish
Pennsylvania,catalana,0.00043822,Spanish
Pennsylvania,patatas,0.000435056,Spanish
Pennsylvania,serrano,0.000405204,Spanish
Pennsylvania,pulpo,0.000405204,Spanish
Pennsylvania,crab,0.000400251,Spanish
Pennsylvania,spain,0.000398631,Spanish
Pennsylvania,meatballs,0.000382849,Spanish
Pennsylvania,duck,0.000365447,Spanish
North Carolina,arepa,0.003223627,Spanish
North Carolina,arepas,0.00312129,Spanish
North Carolina,leches,0.002907038,Spanish
North Carolina,pasta,0.002353317,Spanish
North Carolina,empanadas,0.001440011,Spanish
North Carolina,churrasco,0.001381555,Spanish
North Carolina,chimichurri,0.001038228,Spanish
North Carolina,leche,0.000899798,Spanish
North Carolina,avocado,0.00086519,Spanish
North Carolina,zarzuela,0.000716362,Spanish
North Carolina,sangria,0.000686289,Spanish
North Carolina,chicken,0.000679993,Spanish
North Carolina,grille,0.000614024,Spanish
North Carolina,panini,0.000562856,Spanish
North Carolina,paisa,0.000562856,Spanish
North Carolina,plantains,0.000508495,Spanish
North Carolina,croquetas,0.000508495,Spanish
North Carolina,peppers,0.000508495,Spanish
North Carolina,seafood,0.00048481,Spanish
North Carolina,gambas,0.000434289,Spanish
North Carolina,calamari,0.000415551,Spanish
North Carolina,spinach,0.000411432,Spanish
North Carolina,meatballs,0.000371064,Spanish
North Carolina,beans,0.000371064,Spanish
North Carolina,albondigas,0.000346076,Spanish
Illinois,torta,0.002071634,Spanish
Illinois,pita,0.001841452,Spanish
Illinois,tacos,0.001490938,Spanish
Illinois,omelet,0.001401136,Spanish
Illinois,arancini,0.001381089,Spanish
Illinois,masa,0.001167613,Spanish
Illinois,benedict,0.001089772,Spanish
Illinois,omelette,0.001089772,Spanish
Illinois,taco,0.00093409,Spanish
Illinois,bacon,0.000873998,Spanish
Illinois,corn,0.000565528,Spanish
Illinois,salsa,0.000494585,Spanish
Illinois,duck,0.000340027,Spanish
Illinois,tuna,0.00024075,Spanish
Illinois,cocktails,0.000184103,Spanish
Illinois,eggplant,0.000184103,Spanish
Nevada,lobster,0.00112228,Spanish
Nevada,serrano,0.001058905,Spanish
Nevada,bacon,0.000954407,Spanish
Nevada,skewers,0.000892339,Spanish
Nevada,risotto,0.00068931,Spanish
Nevada,sangria,0.000649764,Spanish
Nevada,tartare,0.000634974,Spanish
Nevada,mushroom,0.000578218,Spanish
Nevada,almond,0.000577024,Spanish
Nevada,rib,0.000483453,Spanish
Nevada,mojito,0.000483453,Spanish
Nevada,gin,0.00046832,Spanish
Nevada,mojitos,0.000464738,Spanish
Nevada,oysters,0.0004585,Spanish
Nevada,carpaccio,0.000439786,Spanish
Nevada,skewer,0.000386762,Spanish
Nevada,toasted,0.000339976,Spanish
Nevada,piquillo,0.000339637,Spanish
Nevada,manchego,0.000334253,Spanish
Nevada,ceviche,0.000330064,Spanish
Arizona,bianco,0.000568079,Italian
Arizona,babbo,0.000157658,Italian
Arizona,bruschetta,0.000144038,Italian
Arizona,brie,0.000122515,Italian
Arizona,oregano,0.000118852,Italian
Arizona,bruchetta,9.66E-05,Italian
Arizona,muffins,8.66E-05,Italian
Arizona,ricotta,8.54E-05,Italian
Arizona,caprese,8.06E-05,Italian
Arizona,calamari,7.95E-05,Italian
Wisconsin,tutto,0.000640201,Italian
Wisconsin,nostrano,0.000581516,Italian
Wisconsin,steak,0.000284508,Italian
Wisconsin,vin,0.000250745,Italian
Wisconsin,butterscotch,0.000208065,Italian
Wisconsin,curds,0.000208065,Italian
Wisconsin,turkish,0.00018139,Italian
Wisconsin,orecchiette,0.000167563,Italian
Wisconsin,oliva,0.000165385,Italian
Wisconsin,cocktails,0.000146193,Italian
Wisconsin,quail,0.000144045,Italian
Wisconsin,noodles,0.000142045,Italian
Wisconsin,osteria,0.000123009,Italian
Wisconsin,nuggets,0.000122705,Italian
Wisconsin,cocktail,0.000120342,Italian
Wisconsin,sirloin,0.000117932,Italian
Wisconsin,bellini,0.000112179,Italian
Wisconsin,steaks,0.000108753,Italian
Wisconsin,potato,9.89E-05,Italian
Wisconsin,group,9.86E-05,Italian
Wisconsin,horseradish,9.78E-05,Italian
Pennsylvania,hoagie,0.000579732,Italian
Pennsylvania,hoagies,0.000578097,Italian
Pennsylvania,biscotti,0.000410449,Italian
Pennsylvania,pizzaiolo,0.000304464,Italian
Pennsylvania,zucchini,0.000119132,Italian
Pennsylvania,ricotta,0.000116556,Italian
Pennsylvania,reuben,0.000111765,Italian
Pennsylvania,steak,0.000110158,Italian
Illinois,noodles,0.000160829,Italian
Illinois,milano,0.000153792,Italian
Illinois,spicy,0.000109453,Italian
Illinois,seafood,0.00010722,Italian
Illinois,appetizers,8.26E-05,Italian
Illinois,risotto,8.26E-05,Italian
Illinois,calamari,8.26E-05,Italian
Illinois,crispy,8.04E-05,Italian
North Carolina,ricotta,0.000139386,Italian
North Carolina,calamari,0.000122997,Italian
North Carolina,steak,8.74E-05,Italian
North Carolina,balsamic,8.28E-05,Italian
South Carolina,stromboli,0.000155286,Italian
South Carolina,sub,0.000145555,Italian
South Carolina,sicilian,0.000101888,Italian
South Carolina,parmigiana,7.28E-05,Italian
South Carolina,ham,7.28E-05,Italian
South Carolina,calzones,7.28E-05,Italian
Ohio,cavatelli,0.00019418,Italian
Ohio,calamari,0.000168613,Italian
Ohio,pizzazz,0.000107171,Italian
Ohio,strada,9.74E-05,Italian
Ohio,steak,9.29E-05,Italian
Ohio,carbonara,9.28E-05,Italian
Ohio,peppers,8.74E-05,Italian
Ohio,lobster,8.64E-05,Italian
Ohio,cassata,8.28E-05,Italian
Nevada,oyster,0.000231982,Italian
Nevada,steak,0.000163675,Italian
Nevada,truffles,0.0001404,Italian
Nevada,lobster,0.00012669,Italian
Nevada,clams,0.000125011,Italian
Nevada,calamari,0.000120496,Italian
Nevada,cocktails,0.000102374,Italian
Nevada,ricotta,0.000101678,Italian
Nevada,truffle,9.47E-05,Italian
Nevada,rib,9.21E-05,Italian
Nevada,maggiano,9.12E-05,Italian
Arizona,bosnian,0.004045325,Modern_European
Arizona,beaver,0.002553867,Modern_European
Arizona,cevapi,0.001675337,Modern_European
Arizona,pita,0.001552751,Modern_European
Arizona,tapas,0.00153232,Modern_European
Arizona,sonata,0.00130758,Modern_European
Arizona,sarajevo,0.001103271,Modern_European
Arizona,scandinavian,0.000980685,Modern_European
Arizona,crepe,0.000979677,Modern_European
Arizona,croissant,0.000939823,Modern_European
Arizona,baklava,0.000898961,Modern_European
Arizona,paella,0.000898961,Modern_European
Arizona,cordon,0.000898961,Modern_European
Arizona,delice,0.00087853,Modern_European
Arizona,meatballs,0.000850772,Modern_European
Arizona,poutine,0.000735514,Modern_European
Arizona,bodega,0.000694652,Modern_European
Arizona,panini,0.000572066,Modern_European
Arizona,bosnia,0.000469912,Modern_European
Arizona,coleslaw,0.000469912,Modern_European
Arizona,croissants,0.000449481,Modern_European
Arizona,basil,0.000412496,Modern_European
Arizona,employees,0.000408619,Modern_European
Arizona,tacos,0.000408619,Modern_European
Arizona,international,0.000408619,Modern_European
Wisconsin,frites,0.017558971,Modern_European
Wisconsin,gluten,0.013214483,Modern_European
Wisconsin,jacs,0.013033463,Modern_European
Wisconsin,jac,0.011947341,Modern_European
Wisconsin,gluten-free,0.004887548,Modern_European
Wisconsin,aioli,0.003801427,Modern_European
Wisconsin,curds,0.003439386,Modern_European
Wisconsin,monroe,0.003258366,Modern_European
Wisconsin,celiac,0.002534284,Modern_European
Wisconsin,sauces,0.002172244,Modern_European
Wisconsin,beers,0.002137895,Modern_European
Wisconsin,walnut,0.001810203,Modern_European
Wisconsin,flatbread,0.001484744,Modern_European
Wisconsin,classic,0.001370533,Modern_European
Wisconsin,benedict,0.001142111,Modern_European
Pennsylvania,apteka,0.003047468,Modern_European
Pennsylvania,vandal,0.002969328,Modern_European
Pennsylvania,sausalido,0.002695837,Modern_European
Pennsylvania,risotto,0.002539557,Modern_European
Pennsylvania,gouda,0.001758155,Modern_European
Pennsylvania,venue,0.001562804,Modern_European
Pennsylvania,ravioli,0.001133033,Modern_European
Pennsylvania,crab,0.000887418,Modern_European
Pennsylvania,beignets,0.000859542,Modern_European
Pennsylvania,balsamic,0.000859542,Modern_European
Pennsylvania,omni,0.000703262,Modern_European
Pennsylvania,corkage,0.000703262,Modern_European
Pennsylvania,kanapki,0.000664192,Modern_European
Pennsylvania,ricotta,0.000664192,Modern_European
Pennsylvania,pickled,0.000616262,Modern_European
Pennsylvania,counter,0.000605624,Modern_European
Pennsylvania,vinegar,0.000586052,Modern_European
Pennsylvania,vegetarian,0.000562365,Modern_European
Pennsylvania,jam,0.000546981,Modern_European
Pennsylvania,butternut,0.000507911,Modern_European
Pennsylvania,pate,0.000507911,Modern_European
Pennsylvania,egg,0.000490267,Modern_European
Pennsylvania,tartines,0.000468841,Modern_European
Pennsylvania,scones,0.000468841,Modern_European
Pennsylvania,quinoa,0.000468841,Modern_European
Pennsylvania,vibe,0.000461428,Modern_European
Pennsylvania,oyster,0.000429771,Modern_European
North Carolina,pesto,0.00342665,Modern_European
North Carolina,halcyon,0.00342665,Modern_European
North Carolina,noda,0.002578819,Modern_European
North Carolina,sprouts,0.001377725,Modern_European
North Carolina,brownie,0.001059789,Modern_European
North Carolina,brussel,0.000918484,Modern_European
North Carolina,bananas,0.000918484,Modern_European
North Carolina,dilworth,0.000918484,Modern_European
North Carolina,buckwheat,0.000883157,Modern_European
North Carolina,nutella,0.000757806,Modern_European
North Carolina,ham,0.000713229,Modern_European
North Carolina,concept,0.000706526,Modern_European
North Carolina,cheeses,0.000706526,Modern_European
North Carolina,braised,0.000706526,Modern_European
North Carolina,pricey,0.000624075,Modern_European
North Carolina,charcuterie,0.000600547,Modern_European
North Carolina,brussels,0.000600547,Modern_European
North Carolina,romantic,0.000600547,Modern_European
North Carolina,savory,0.000586705,Modern_European
North Carolina,gruyere,0.000565221,Modern_European
North Carolina,rabbit,0.000529894,Modern_European
North Carolina,pizza,0.000529894,Modern_European
North Carolina,cheddar,0.000529894,Modern_European
North Carolina,toast,0.000521515,Modern_European
North Carolina,opted,0.000494568,Modern_European
North Carolina,arugula,0.000494568,Modern_European
North Carolina,suzette,0.000494568,Modern_European
North Carolina,spinach,0.000482402,Modern_European
North Carolina,babushka,0.000459242,Modern_European
North Carolina,ceviche,0.000459242,Modern_European
North Carolina,slaw,0.000445768,Modern_European
North Carolina,tuna,0.000445768,Modern_European
North Carolina,seared,0.000423915,Modern_European
Ohio,americano,0.001887002,Modern_European
Ohio,schnitzel,0.001587421,Modern_European
Ohio,caviar,0.001258001,Modern_European
Ohio,lobster,0.001190565,Modern_European
Ohio,vodka,0.000975011,Modern_European
Ohio,perogies,0.000603578,Modern_European
Ohio,generous,0.000603578,Modern_European
Ohio,mashed,0.000557149,Modern_European
Ohio,gem,0.000396669,Modern_European
Ohio,chocolate,0.000375792,Modern_European
Ohio,outstanding,0.000334037,Modern_European
Ohio,pasta,0.00031316,Modern_European
Ohio,ambiance,0.000208773,Modern_European
Ohio,scallops,0.000208773,Modern_European
Ohio,vegetables,0.000208773,Modern_European
Nevada,bulgarian,0.011595162,Modern_European
Nevada,brewery,0.002693825,Modern_European
Nevada,legacy,0.00245958,Modern_European
Nevada,habanero,0.002108211,Modern_European
Nevada,sausages,0.002069096,Modern_European
Nevada,bernard,0.001991088,Modern_European
Nevada,pretzel,0.001756843,Modern_European
Nevada,cucumber,0.001756843,Modern_European
Nevada,authentic,0.001642609,Modern_European
Nevada,tverskaya,0.00163972,Modern_European
Nevada,shopska,0.001522597,Modern_European
Nevada,meatloaf,0.001522597,Modern_European
Nevada,kielbasa,0.001404029,Modern_European
Nevada,biscuit,0.001330133,Modern_European
Nevada,bratwurst,0.001288351,Modern_European
Nevada,goulash,0.001256237,Modern_European
Nevada,bulgaria,0.001171228,Modern_European
Nevada,golubtsy,0.001171228,Modern_European
Nevada,pierogies,0.000602555,Modern_European
Nevada,sauerkraut,0.000518719,Modern_European
Nevada,crepes,0.000432266,Modern_European
Nevada,lamb,0.000272122,Modern_European
Arizona,breadfruit,0.002308741,Caribbean
Arizona,margaritaville,0.000833154,Caribbean
Arizona,tamales,0.000732774,Caribbean
Arizona,smoothies,0.000712698,Caribbean
Arizona,flan,0.00070266,Caribbean
Arizona,prawns,0.000471786,Caribbean
Arizona,tilapia,0.000461748,Caribbean
Arizona,scallops,0.000434951,Caribbean
Arizona,pasteles,0.000431634,Caribbean
Arizona,mojitos,0.000366613,Caribbean
Arizona,dumpling,0.000341292,Caribbean
Arizona,cigar,0.000331254,Caribbean
Arizona,pattie,0.000311178,Caribbean
Arizona,pot,0.000305511,Caribbean
Arizona,polenta,0.000291102,Caribbean
Arizona,ginger,0.000288477,Caribbean
Arizona,watermelon,0.000271026,Caribbean
Wisconsin,catfish,0.003175572,Caribbean
Wisconsin,salads,0.001114571,Caribbean
Wisconsin,fruity,0.001013246,Caribbean
Wisconsin,tropical,0.000641946,Caribbean
Wisconsin,banana,0.00060922,Caribbean
Wisconsin,coconut,0.00039075,Caribbean
Wisconsin,bbq,0.000334928,Caribbean
Wisconsin,potato,0.000279107,Caribbean
Pennsylvania,guacamole,0.001231223,Caribbean
Pennsylvania,conch,0.001197947,Caribbean
Pennsylvania,bean,0.001054946,Caribbean
Pennsylvania,beignets,0.001008606,Caribbean
Pennsylvania,paella,0.000956045,Caribbean
Pennsylvania,fritters,0.000865184,Caribbean
Pennsylvania,burrito,0.000753222,Caribbean
Pennsylvania,cilantro,0.000725275,Caribbean
Pennsylvania,avocado,0.000693757,Caribbean
Pennsylvania,mussels,0.00063225,Caribbean
Pennsylvania,sangria,0.000615612,Caribbean
Pennsylvania,cuban,0.000607863,Caribbean
Pennsylvania,pineapple,0.000561613,Caribbean
Pennsylvania,aioli,0.000541203,Caribbean
Pennsylvania,cucumber,0.000516603,Caribbean
Pennsylvania,vegetarian,0.000508755,Caribbean
Pennsylvania,chowder,0.000492003,Caribbean
Pennsylvania,cemita,0.000467403,Caribbean
Pennsylvania,crispy,0.000455898,Caribbean
Pennsylvania,slaw,0.000439561,Caribbean
Pennsylvania,tofu,0.000436076,Caribbean
Pennsylvania,tortillas,0.000432592,Caribbean
Pennsylvania,jerked,0.000415954,Caribbean
Pennsylvania,tempura,0.000393603,Caribbean
Pennsylvania,burger,0.000381404,Caribbean
Pennsylvania,egg,0.000373627,Caribbean
Pennsylvania,jambalaya,0.000344402,Caribbean
Pennsylvania,grapefruit,0.000344402,Caribbean
Pennsylvania,torta,0.000344402,Caribbean
Pennsylvania,quesadillas,0.000319802,Caribbean
Pennsylvania,leches,0.000319802,Caribbean
North Carolina,charlotte,0.005674098,Caribbean
North Carolina,sabor,0.001715957,Caribbean
North Carolina,injera,0.000594865,Caribbean
North Carolina,nachos,0.000592781,Caribbean
North Carolina,grits,0.000571986,Caribbean
North Carolina,punta,0.000571986,Caribbean
North Carolina,cana,0.000571986,Caribbean
North Carolina,haitian,0.000571986,Caribbean
North Carolina,collards,0.000526227,Caribbean
North Carolina,rotisserie,0.000480468,Caribbean
North Carolina,creek,0.000434709,Caribbean
North Carolina,macaroni,0.000417807,Caribbean
North Carolina,asada,0.00041183,Caribbean
North Carolina,carne,0.000402333,Caribbean
North Carolina,griot,0.00038895,Caribbean
North Carolina,vinegar,0.000366071,Caribbean
North Carolina,queso,0.000324961,Caribbean
North Carolina,krust,0.000320312,Caribbean
North Carolina,elote,0.000320312,Caribbean
North Carolina,hookah,0.000297433,Caribbean
North Carolina,hennessy,0.000297433,Caribbean
North Carolina,quinoa,0.000297433,Caribbean
North Carolina,corn,0.000288817,Caribbean
North Carolina,empanada,0.00028617,Caribbean
Illinois,meatballs,0.024453331,Caribbean
Ohio,bahama,0.003656246,Caribbean
Ohio,barroco,0.001218749,Caribbean
Ohio,arepa,0.001124035,Caribbean
Ohio,lobster,0.000890872,Caribbean
Ohio,rican,0.0006929,Caribbean
Ohio,tacos,0.000684431,Caribbean
Ohio,seafood,0.000386852,Caribbean
Ohio,oxtail,0.00034083,Caribbean
Ohio,quesadilla,0.000327337,Caribbean
Ohio,sandwich,0.000204498,Caribbean
Nevada,bistro,0.002900392,Caribbean
Nevada,mimosas,0.001389219,Caribbean
Nevada,carrot,0.001214694,Caribbean
Nevada,waffles,0.000991311,Caribbean
Nevada,mayra,0.000928951,Caribbean
Nevada,chocolate,0.000876042,Caribbean
Nevada,bacon,0.000852989,Caribbean
Nevada,benedict,0.000739986,Caribbean
Nevada,couscous,0.000732839,Caribbean
Nevada,chili,0.000712062,Caribbean
Nevada,pancakes,0.000670909,Caribbean
Nevada,calamari,0.000600366,Caribbean
Nevada,coupons,0.000598657,Caribbean
Nevada,scones,0.000536727,Caribbean
Nevada,syrup,0.000523575,Caribbean
Nevada,mimosa,0.000505762,Caribbean
Nevada,chile,0.000495441,Caribbean
Nevada,tuna,0.00048867,Caribbean
Nevada,eggs,0.000479597,Caribbean
Nevada,pesto,0.000443832,Caribbean
Nevada,filet,0.000443832,Caribbean
Nevada,town,0.000438014,Caribbean
Nevada,turkey,0.000419578,Caribbean
Nevada,potatoes,0.000413064,Caribbean
Nevada,omelet,0.000404898,Caribbean
Nevada,bryce,0.000402546,Caribbean
Nevada,flautas,0.000383955,Caribbean
Nevada,slow-cooked,0.00037158,Caribbean
Nevada,blueberry,0.000361259,Caribbean
Nevada,apple,0.000350937,Caribbean
Nevada,chilaquiles,0.00034905,Caribbean
Nevada,bartender,0.00034653,Caribbean
Nevada,torte,0.000340615,Caribbean
Nevada,jalapeno,0.000340615,Caribbean
Nevada,braised,0.000335088,Caribbean
Nevada,berries,0.000330294,Caribbean
Nevada,notch,0.00030965,Caribbean
Nevada,cute,0.00030892,Caribbean
Arizona,poutine,0.00095809,German
Arizona,bleu,0.000593746,German
Arizona,belgian,0.000593237,German
Arizona,beet,0.000553263,German
Arizona,duck,0.000499286,German
Arizona,toppings,0.000485792,German
Arizona,aioli,0.000458804,German
Arizona,lamb,0.00044721,German
Arizona,pig,0.00044721,German
Arizona,potatoes,0.000430055,German
Arizona,beets,0.000428956,German
Arizona,sliders,0.000418321,German
Arizona,chutney,0.000418321,German
Arizona,mushrooms,0.000415928,German
Arizona,stew,0.000401576,German
Arizona,apricot,0.000391332,German
Arizona,brats,0.000385223,German
Arizona,pierogi,0.000367704,German
Arizona,paprika,0.000365069,German
Arizona,meatballs,0.000361676,German
Arizona,roulade,0.00035085,German
Arizona,mustards,0.000328562,German
Arizona,dill,0.000319435,German
Arizona,nutella,0.000310367,German
Arizona,beans,0.000301182,German
Arizona,perogies,0.000296873,German
Arizona,truffle,0.000296873,German
Arizona,pickled,0.000289341,German
Arizona,wirsing,0.000283379,German
Arizona,meatloaf,0.000269884,German
Arizona,condiments,0.000242896,German
Arizona,bbq,0.000242896,German
Arizona,pierogies,0.000241118,German
Arizona,curds,0.000237295,German
Arizona,spaten,0.000219041,German
Wisconsin,curds,0.012508966,German
Wisconsin,walleye,0.001852808,German
Wisconsin,brandy,0.001505407,German
Wisconsin,egg,0.001389285,German
Wisconsin,essen,0.001186002,German
Wisconsin,fry,0.001163625,German
Wisconsin,fish,0.001021929,German
Wisconsin,fried,0.000763344,German
Wisconsin,rib,0.000704888,German
Wisconsin,cheddar,0.000682511,German
Wisconsin,freiburg,0.000628631,German
Wisconsin,paprika,0.000626567,German
Wisconsin,cocktail,0.00060419,German
Wisconsin,popcorn,0.000595545,German
Wisconsin,chips,0.000579003,German
Wisconsin,batter,0.000529374,German
Wisconsin,trout,0.000463202,German
Wisconsin,cocktails,0.000436359,German
Wisconsin,pickled,0.000435999,German
Wisconsin,toast,0.000425171,German
Wisconsin,horseradish,0.000402793,German
Wisconsin,burgers,0.00038269,German
Wisconsin,crackers,0.000380487,German
Wisconsin,orange,0.000380487,German
Wisconsin,cherries,0.000380487,German
Wisconsin,perch,0.000380487,German
Wisconsin,grilled,0.00036434,German
Wisconsin,cheeses,0.000324472,German
Wisconsin,onion,0.000319908,German
Wisconsin,pie,0.000297773,German
Wisconsin,buttered,0.000297773,German
Wisconsin,deviled,0.000297773,German
Wisconsin,cherry,0.000295593,German
Wisconsin,benedict,0.000290906,German
Wisconsin,garlic,0.000288806,German
Pennsylvania,mussels,0.007643635,German
Pennsylvania,frites,0.003551406,German
Pennsylvania,moules,0.001784717,German
Pennsylvania,belgian,0.001731369,German
Pennsylvania,waffles,0.001027564,German
Pennsylvania,brewery,0.000735966,German
Pennsylvania,eggs,0.000694986,German
Pennsylvania,waffle,0.000594906,German
Pennsylvania,basil,0.000536481,German
Pennsylvania,weizen,0.000499902,German
Pennsylvania,mimosa,0.000468713,German
Pennsylvania,mayo,0.000463324,German
Pennsylvania,benedict,0.000438939,German
Pennsylvania,broth,0.000432659,German
Pennsylvania,kielbasa,0.000432659,German
Pennsylvania,gratin,0.000414631,German
Pennsylvania,mayonnaise,0.000378576,German
Pennsylvania,crab,0.000378489,German
Pennsylvania,macaroni,0.000377975,German
Pennsylvania,pancake,0.00035433,German
Pennsylvania,toast,0.000329204,German
Pennsylvania,braised,0.000324494,German
Pennsylvania,carbonnade,0.000324494,German
Pennsylvania,spinach,0.000317011,German
Pennsylvania,banana,0.000306467,German
Pennsylvania,seafood,0.000306467,German
Pennsylvania,munich,0.000295355,German
Pennsylvania,mussel,0.000288439,German
Pennsylvania,weisswurst,0.000288439,German
Pennsylvania,reuben,0.000281853,German
Pennsylvania,gnocchi,0.000270412,German
Pennsylvania,ginger,0.000270412,German
Pennsylvania,flatbread,0.000270412,German
Pennsylvania,flamande,0.000270412,German
Pennsylvania,lamb,0.00026824,German
Pennsylvania,slaw,0.00026824,German
Pennsylvania,applesauce,0.00026824,German
Pennsylvania,hollandaise,0.000252384,German
Pennsylvania,buffalo,0.000252384,German
Pennsylvania,baguette,0.000252384,German
Pennsylvania,fried,0.000239571,German
Pennsylvania,omelette,0.000234357,German
Pennsylvania,wursts,0.000231662,German
Pennsylvania,shrimp,0.000231662,German
North Carolina,charlotte,0.008562907,German
North Carolina,brewery,0.00295323,German
North Carolina,mecklenburg,0.001216322,German
North Carolina,breweries,0.001173609,German
North Carolina,pilsner,0.000658121,German
North Carolina,corn,0.000592309,German
North Carolina,spaten,0.000493591,German
North Carolina,sugar,0.000493591,German
North Carolina,brauhaus,0.000486529,German
North Carolina,biergarten,0.000470426,German
North Carolina,rouladen,0.000391203,German
North Carolina,rolls,0.000383147,German
North Carolina,hummus,0.000361967,German
North Carolina,brats,0.00025144,German
North Carolina,crab,0.000239068,German
North Carolina,brat,0.000235213,German
North Carolina,sauerbraten,0.000173613,German
North Carolina,ale,0.000169876,German
Ohio,paprikash,0.002374392,German
Ohio,wienerschnitzel,0.000542718,German
Ohio,slovenian,0.000508798,German
Ohio,spaetzel,0.000481771,German
Ohio,pierogies,0.000439413,German
Ohio,hungarian,0.000390005,German
Ohio,goulash,0.000373524,German
